Itapiúna (CE);20014
Itarema (CE);41230
Itatira (CE);20675
Jaguaretama (CE);17958
Jaguaribara (CE);11295
Jaguaribe (CE);34448
Jaguaruana (CE);33740
Jardim (CE);27076
Jati (CE);7847
Jijoca de Jericoacoara (CE);19510
Juazeiro do Norte (CE);270383
Jucás (CE);24597
Lavras da Mangabeira (CE);31335
Limoeiro do Norte (CE);58915
Madalena (CE);19800
Maracanaú (CE);224804
Maranguape (CE);126486
Marco (CE);26981
Martinópole (CE);11082
Massapê (CE);38210
Mauriti (CE);46548
Meruoca (CE);14948
Milagres (CE);28231
Milhã (CE);13136
Miraíma (CE);13583
Missão Velha (CE);35409
Mombaça (CE);43735
Monsenhor Tabosa (CE);17038
Morada Nova (CE);61548
Moraújo (CE);8636
Morrinhos (CE);22222
Mucambo (CE);14377
Mulungu (CE);12831
Nova Olinda (CE);15433
Nova Russas (CE);32035
Novo Oriente (CE);28353
Ocara (CE);25394
Orós (CE);21292
Pacajus (CE);70911
Pacatuba (CE);82824
Pacoti (CE);11960
Pacujá (CE);6202
Palhano (CE);9285
Palmácia (CE);13145
Paracuru (CE);33894
Paraipaba (CE);32515
Parambu (CE);31137
Paramoti (CE);11578
Pedra Branca (CE);42841
Penaforte (CE);8956
Pentecoste (CE);37077
Pereiro (CE);16163
Pindoretama (CE);20644
Piquet Carneiro (CE);16731
Pires Ferreira (CE);10784
Poranga (CE);12243
Porteiras (CE);14921
Potengi (CE);10918
Potiretama (CE);6356
Quiterianópolis (CE);20860
Quixadá (CE);86605
Quixelô (CE);14860
Quixeramobim (CE);78658
Quixeré (CE);21876
Redenção (CE);27441
Reriutaba (CE);18769
Russas (CE);76475
Saboeiro (CE);15678
Salitre (CE);16331
Santana do Acaraú (CE);32023
Santana do Cariri (CE);17489
Santa Quitéria (CE);43360
São Benedito (CE);46648
São Gonçalo do Amarante (CE);48265
São João do Jaguaribe (CE);7621
São Luís do Curu (CE);12849
Senador Pompeu (CE);26447
Senador Sá (CE);7513
Sobral (CE);205529
Solonópole (CE);18158
Tabuleiro do Norte (CE);30489
Tamboril (CE);25525
Tarrafas (CE);8852
Tauá (CE);58119
Tejuçuoca (CE);18902
Tianguá (CE);74719
Trairi (CE);55207
Tururu (CE);15935
Ubajara (CE);34332
Umari (CE);7671
Umirim (CE);19679
Uruburetama (CE);21609
Uruoca (CE);13677
Varjota (CE);18239
Várzea Alegre (CE);40440
Viçosa do Ceará (CE);60030
Acari (RN);11333
Açu (RN);58183
Afonso Bezerra (RN);11211
Água Nova (RN);3260
Alexandria (RN);13827
Almino Afonso (RN);4854
Alto do Rodrigues (RN);14365
Angicos (RN);11909
Antônio Martins (RN);7237
Apodi (RN);36323
Areia Branca (RN);27401
Arês (RN);14307
Campo Grande (RN);9768
Baía Formosa (RN);9309
Baraúna (RN);28085
Barcelona (RN);4064
Bento Fernandes (RN);5527
Bodó (RN);2307
Bom Jesus (RN);10254
Brejinho (RN);12720
Caiçara do Norte (RN);6624
Caiçara do Rio do Vento (RN);3680
Caicó (RN);68222
Campo Redondo (RN);11244
Canguaretama (RN);34267
Caraúbas (RN);20707
Carnaúba dos Dantas (RN);8188
Carnaubais (RN);10715
Ceará-Mirim (RN);73849
Cerro Corá (RN);11344
Coronel Ezequiel (RN);5593
Coronel João Pessoa (RN);4980
Cruzeta (RN);8147
Currais Novos (RN);45228
Doutor Severiano (RN);7190
Parnamirim (RN);254709
Encanto (RN);5666
Equador (RN);6119
Espírito Santo (RN);10702
Extremoz (RN);28331
Felipe Guerra (RN);6052
Fernando Pedroza (RN);3072
Florânia (RN);9262
Francisco Dantas (RN);2890
Frutuoso Gomes (RN);4180
Galinhos (RN);2715
Goianinha (RN);26068
Governador Dix-Sept Rosado (RN);13157
Grossos (RN);10386
Guamaré (RN);15309
Ielmo Marinho (RN);13714
Ipanguaçu (RN);15464
Ipueira (RN);2251
Itajá (RN);7571
Itaú (RN);5930
Jaçanã (RN);9068
Jandaíra (RN);6942
Janduís (RN);5386
Januário Cicco (RN);10096
Japi (RN);5247
Jardim de Angicos (RN);2663
Jardim de Piranhas (RN);14858
Jardim do Seridó (RN);12579
João Câmara (RN);35087
João Dias (RN);2695
José da Penha (RN);6050
Jucurutu (RN);18530
Jundiá (RN);3910
Lagoa d'Anta (RN);6793
Lagoa de Pedras (RN);7579
Lagoa de Velhos (RN);2771
Lagoa Nova (RN);15590
Lagoa Salgada (RN);8269
Lajes (RN);11316
Lajes Pintadas (RN);4822
Lucrécia (RN);4002
Luís Gomes (RN);10211
Macaíba (RN);80031
Macau (RN);31859
Major Sales (RN);4002
Marcelino Vieira (RN);8492
Martins (RN);8793
Maxaranguape (RN);12223
Messias Targino (RN);4608
Montanhas (RN);11503
Monte Alegre (RN);22462
Monte das Gameleiras (RN);2178
Mossoró (RN);295619
Natal (RN);885180
Nísia Floresta (RN);27372
Nova Cruz (RN);37695
Olho d'Água do Borges (RN);4349
Ouro Branco (RN);4882
Paraná (RN);4276
Paraú (RN);3859
Parazinho (RN);5258
Parelhas (RN);21669
Rio do Fogo (RN);10901
Passa e Fica (RN);13099
Passagem (RN);3109
Patu (RN);12844
Santa Maria (RN);5500
Pau dos Ferros (RN);30452
Pedra Grande (RN);3356
Pedra Preta (RN);2532
Pedro Avelino (RN);6938
Pedro Velho (RN);14954
Pendências (RN);15083
Pilões (RN);3836
Poço Branco (RN);15418
Portalegre (RN);7909
Porto do Mangue (RN);6789
Serra Caiada (RN);10099
Pureza (RN);9568
Rafael Fernandes (RN);5115
Rafael Godeiro (RN);3234
Riacho da Cruz (RN);3566
Riacho de Santana (RN);4277
Riachuelo (RN);8075
Rodolfo Fernandes (RN);4545
Tibau (RN);4100
Ruy Barbosa (RN);3669
Santa Cruz (RN);39667
Santana do Matos (RN);13289
Santana do Seridó (RN);2701
Santo Antônio (RN);24220
São Bento do Norte (RN);2846
São Bento do Trairí (RN);4425
São Fernando (RN);3617
São Francisco do Oeste (RN);4238
São Gonçalo do Amarante (RN);101492
São João do Sabugi (RN);6260
São José de Mipibu (RN);43995
São José do Campestre (RN);13007
São José do Seridó (RN);4643
São Miguel (RN);23610
São Miguel do Gostoso (RN);9606
São Paulo do Potengi (RN);17572
São Pedro (RN);6139
São Rafael (RN);8343
São Tomé (RN);11223
São Vicente (RN);6469
Senador Elói de Souza (RN);6188
Senador Georgino Avelino (RN);4423
Serra de São Bento (RN);5870
Serra do Mel (RN);11838
Serra Negra do Norte (RN);8175
Serrinha (RN);6422
Serrinha dos Pintos (RN);4841
Severiano Melo (RN);3150
Sítio Novo (RN);5528
Taboleiro Grande (RN);2566
Taipu (RN);12428
Tangará (RN);15866
Tenente Ananias (RN);10814
Tenente Laurentino Cruz (RN);5912
Tibau do Sul (RN);13895
Timbaúba dos Batistas (RN);2437
Touros (RN);34043
Triunfo Potiguar (RN);3327
Umarizal (RN);10781
Upanema (RN);14609
Várzea (RN);5554
Venha-Ver (RN);4187
Vera Cruz (RN);12371
Viçosa (RN);1731
Vila Flor (RN);3173
Água Branca (PB);10258
Aguiar (PB);5562
Alagoa Grande (PB);28565
Alagoa Nova (PB);20689
Alagoinha (PB);14464
Alcantil (PB);5499
Algodão de Jandaíra (PB);2501
Alhandra (PB);19579
São João do Rio do Peixe (PB);17940
Amparo (PB);2246
Aparecida (PB);8430
Araçagi (PB);17003
Arara (PB);13538
Araruna (PB);20418
Areia (PB);22776
Areia de Baraúnas (PB);2126
Areial (PB);6975
Aroeiras (PB);19154
Assunção (PB);3921
Baía da Traição (PB);9070
Bananeiras (PB);21156
Baraúna (PB);4925
Barra de Santana (PB);8241
Barra de Santa Rosa (PB);15421
Barra de São Miguel (PB);5979
Bayeux (PB);97010
Belém (PB);17685
Belém do Brejo do Cruz (PB);7347
Bernardino Batista (PB);3438
Boa Ventura (PB);5349
Boa Vista (PB);7083
Bom Jesus (PB);2567
Bom Sucesso (PB);4972
Bonito de Santa Fé (PB);11938
Boqueirão (PB);17842
Igaracy (PB);6173
Borborema (PB);5430
Brejo do Cruz (PB);14107
Brejo dos Santos (PB);6457
Caaporã (PB);21872
Cabaceiras (PB);5570
Cabedelo (PB);68033
Cachoeira dos Índios (PB);10265
Cacimba de Areia (PB);3749
Cacimba de Dentro (PB);17156
Cacimbas (PB);7183
Caiçara (PB);7283
Cajazeiras (PB);62187
Cajazeirinhas (PB);3197
Caldas Brandão (PB);6025
Camalaú (PB);6020
Campina Grande (PB);410332
Capim (PB);6552
Caraúbas (PB);4171
Carrapateira (PB);2667
Casserengue (PB);7476
Catingueira (PB);4934
Catolé do Rocha (PB);30534
Caturité (PB);4839
Conceição (PB);18944
Condado (PB);6753
Conde (PB);24769
Congo (PB);4789
Coremas (PB);15426
Coxixola (PB);1925
Cruz do Espírito Santo (PB);17559
Cubati (PB);7274
Cuité (PB);20348
Cuitegi (PB);6790
Cuité de Mamanguape (PB);6358
Curral de Cima (PB);5232
Curral Velho (PB);2517
Damião (PB);5343
Desterro (PB);8306
Vista Serrana (PB);3808
Diamante (PB);6550
Dona Inês (PB);10383
Duas Estradas (PB);3594
Emas (PB);3528
Esperança (PB);33266
Fagundes (PB);11313
Frei Martinho (PB);2990
Gado Bravo (PB);8435
Guarabira (PB);58881
Gurinhém (PB);14134
Gurjão (PB);3436
Ibiara (PB);5925
Imaculada (PB);11833
Ingá (PB);18163
Itabaiana (PB);24475
Itaporanga (PB);24842
Itapororoca (PB);18715
Itatuba (PB);10876
Jacaraú (PB);14378
Jericó (PB);7742
João Pessoa (PB);811598
Juarez Távora (PB);7950
Juazeirinho (PB);18213
Junco do Seridó (PB);7165
Juripiranga (PB);10770
Juru (PB);9868
Lagoa (PB);4666
Lagoa de Dentro (PB);7670
Lagoa Seca (PB);27543
Lastro (PB);2725
Livramento (PB);7386
Logradouro (PB);4343
Lucena (PB);13121
Mãe d'Água (PB);4009
Malta (PB);5665
Mamanguape (PB);45005
Manaíra (PB);11120
Marcação (PB);8586
Mari (PB);21854
Marizópolis (PB);6614
Massaranduba (PB);13853
Mataraca (PB);8466
Matinhas (PB);4537
Mato Grosso (PB);2915
Maturéia (PB);6587
Mogeiro (PB);13286
Montadas (PB);5691
Monte Horebe (PB);4825
Monteiro (PB);33294
Mulungu (PB);9922
Natuba (PB);10460
Nazarezinho (PB);7296
Nova Floresta (PB);10639
Nova Olinda (PB);5944
Nova Palmeira (PB);4910
Olho d'Água (PB);6512
Olivedos (PB);3951
Ouro Velho (PB);3042
Parari (PB);1769
Passagem (PB);2424
Patos (PB);107790
Paulista (PB);12308
Pedra Branca (PB);3803
Pedra Lavrada (PB);8122
Pedras de Fogo (PB);28499
Piancó (PB);16091
Picuí (PB);18737
Pilar (PB);11938
Pilões (PB);6607
Pilõezinhos (PB);5080
Pirpirituba (PB);10585
Pitimbu (PB);19182
Pocinhos (PB);18622
Poço Dantas (PB);3770
Poço de José de Moura (PB);4318
Pombal (PB);32766
Prata (PB);4179
Princesa Isabel (PB);23489
Puxinanã (PB);13715
Queimadas (PB);44214
Quixaba (PB);1964
Remígio (PB);19579
Pedro Régis (PB);6099
Riachão (PB);3607
Riachão do Bacamarte (PB);4529
Riachão do Poço (PB);4519
Riacho de Santo Antônio (PB);1985
Riacho dos Cavalos (PB);8609
Rio Tinto (PB);24154
Salgadinho (PB);3980
Salgado de São Félix (PB);12145
Santa Cecília (PB);6557
Santa Cruz (PB);6585
Santa Helena (PB);5887
Santa Inês (PB);3596
Santa Luzia (PB);15401
Santana de Mangueira (PB);5159
Santana dos Garrotes (PB);7024
Joca Claudino (PB);2690
Santa Rita (PB);136851
Santa Teresinha (PB);4573
Santo André (PB);2519
São Bento (PB);34215
São Bentinho (PB);4540
São Domingos do Cariri (PB);2601
São Domingos (PB);3120
São Francisco (PB);3363
São João do Cariri (PB);4296
São João do Tigre (PB);4423
São José da Lagoa Tapada (PB);7679
São José de Caiana (PB);6279
São José de Espinharas (PB);4635
São José dos Ramos (PB);5969
São José de Piranhas (PB);20163
São José de Princesa (PB);3842
São José do Bonfim (PB);3566
São José do Brejo do Cruz (PB);1806
São José do Sabugi (PB);4145
São José dos Cordeiros (PB);3711
São Mamede (PB);7721
São Miguel de Taipu (PB);7180
São Sebastião de Lagoa de Roça (PB);11845
São Sebastião do Umbuzeiro (PB);3496
Sapé (PB);52697
São Vicente do Seridó (PB);11084
Serra Branca (PB);13707
Serra da Raiz (PB);3121
Serra Grande (PB);3100
Serra Redonda (PB);7020
Serraria (PB);6093
Sertãozinho (PB);5044
Sobrado (PB);7795
Solânea (PB);26376
Soledade (PB);14987
Sossêgo (PB);3567
Sousa (PB);69554
Sumé (PB);16957
Tacima (PB);10967
Taperoá (PB);15276
Tavares (PB);14661
Teixeira (PB);15191
Tenório (PB);3066
Triunfo (PB);9482
Uiraúna (PB);15382
Umbuzeiro (PB);9913
Várzea (PB);2820
Vieirópolis (PB);5358
Zabelê (PB);2245
Abreu e Lima (PE);99364
Afogados da Ingazeira (PE);37017
Afrânio (PE);19411
Agrestina (PE);24644
Água Preta (PE);36371
Águas Belas (PE);43087
Alagoinha (PE);14517
Aliança (PE);38267
Altinho (PE);22896
Amaraji (PE);22726
Angelim (PE);11045
Araçoiaba (PE);20268
Araripina (PE);83757
Arcoverde (PE);73667
Barra de Guabiraba (PE);14224
Barreiros (PE);42438
Belém de Maria (PE);11992
Belém do São Francisco (PE);20670
Belo Jardim (PE);75986
Betânia (PE);12637
Bezerros (PE);60549
Bodocó (PE);37816
Bom Conselho (PE);48214
Bom Jardim (PE);39025
Bonito (PE);38044
Brejão (PE);8973
Brejinho (PE);7465
Brejo da Madre de Deus (PE);50138
Buenos Aires (PE);13085
Buíque (PE);57696
Cabo de Santo Agostinho (PE);204653
Cabrobó (PE);33856
Cachoeirinha (PE);20209
Caetés (PE);28500
Calçado (PE);11055
Calumbi (PE);5736
Camaragibe (PE);156361
Camocim de São Félix (PE);18583
Camutanga (PE);8493
Canhotinho (PE);24762
Capoeiras (PE);19991
Carnaíba (PE);19440
Carnaubeira da Penha (PE);12805
Carpina (PE);82685
Caruaru (PE);356128
Casinhas (PE);14274
Catende (PE);42343
Cedro (PE);11695
Chã de Alegria (PE);13396
Chã Grande (PE);21525
Condado (PE);26186
Correntes (PE);18098
Cortês (PE);12560
Cumaru (PE);11559
Cupira (PE);23977
Custódia (PE);36753
Dormentes (PE);18692
Escada (PE);68281
Exu (PE);31790
Feira Nova (PE);21958
Fernando de Noronha (PE);3016
Ferreiros (PE);12057
Flores (PE);22567
Floresta (PE);32483
Frei Miguelinho (PE);15328
Gameleira (PE);30709
Garanhuns (PE);138642
Glória do Goitá (PE);30425
Goiana (PE);79249
Granito (PE);7417
Gravatá (PE);83241
Iati (PE);19100
Ibimirim (PE);28985
Ibirajuba (PE);7735
Igarassu (PE);115398
Iguaracy (PE);12175
Inajá (PE);22801
Ingazeira (PE);4542
Ipojuca (PE);94533
Ipubi (PE);30447
Itacuruba (PE);4858
Itaíba (PE);26314
Ilha de Itamaracá (PE);25789
Itambé (PE);36320
Itapetim (PE);13638
Itapissuma (PE);26338
Itaquitinga (PE);16859
Jaboatão dos Guararapes (PE);695956
Jaqueira (PE);11634
Jataúba (PE);17026
Jatobá (PE);14703
João Alfredo (PE);33485
Joaquim Nabuco (PE);15989
Jucati (PE);11334
Jupi (PE);14712
Jurema (PE);15284
Lagoa do Carro (PE);17847
Lagoa de Itaenga (PE);21338
Lagoa do Ouro (PE);13033
Lagoa dos Gatos (PE);16218
Lagoa Grande (PE);25294
Lajedo (PE);39888
Limoeiro (PE);56140
Macaparana (PE);25214
Machados (PE);15820
Manari (PE);21047
Maraial (PE);11433
Mirandiba (PE);15270
Moreno (PE);62119
Nazaré da Mata (PE);32280
Olinda (PE);390771
Orobó (PE);23768
Orocó (PE);14794
Ouricuri (PE);68776
Palmares (PE);62832
Palmeirina (PE);7761
Panelas (PE);26417
Paranatama (PE);11449
Parnamirim (PE);21383
Passira (PE);28889
Paudalho (PE);55942
Paulista (PE);328353
Pedra (PE);22505
Pesqueira (PE);66881
Petrolândia (PE);36108
Petrolina (PE);343219
Poção (PE);11268
Pombos (PE);26960
Primavera (PE);14798
Quipapá (PE);25831
Quixaba (PE);6802
Recife (PE);1633697
Riacho das Almas (PE);20392
Ribeirão (PE);47088
Rio Formoso (PE);23379
Sairé (PE);10065
Salgadinho (PE);10747
Salgueiro (PE);60453
Saloá (PE);15779
Sanharó (PE);25979
Santa Cruz (PE);15202
Santa Cruz da Baixa Verde (PE);12501
Santa Cruz do Capibaribe (PE);105761
Santa Filomena (PE);14355
Santa Maria da Boa Vista (PE);41652
Santa Maria do Cambucá (PE);14013
Santa Terezinha (PE);11734
São Benedito do Sul (PE);15683
São Bento do Una (PE);58824
São Caitano (PE);37023
São João (PE);22628
São Joaquim do Monte (PE);21257
São José da Coroa Grande (PE);20963
São José do Belmonte (PE);33804
São José do Egito (PE);33704
São Lourenço da Mata (PE);112099
São Vicente Férrer (PE);17904
Serra Talhada (PE);85568
Serrita (PE);19080
Sertânia (PE);35670
Sirinhaém (PE);45263
Moreilândia (PE);11238
Solidão (PE);5978
Surubim (PE);64373
Tabira (PE);28301
Tacaimbó (PE);12853
Tacaratu (PE);25368
Tamandaré (PE);23100
Taquaritinga do Norte (PE);28358
Terezinha (PE);7120
Terra Nova (PE);10437
Timbaúba (PE);53083
Toritama (PE);44189
Tracunhaém (PE);13689
Trindade (PE);30155
Triunfo (PE);15221
Tupanatinga (PE);26990
Tuparetama (PE);8169
Venturosa (PE);18258
Verdejante (PE);9490
Vertente do Lério (PE);7641
Vertentes (PE);20460
Vicência (PE);32429
Vitória de Santo Antão (PE);137578
Xexéu (PE);14651
Água Branca (AL);20467
Anadia (AL);17818
Arapiraca (AL);234185
Atalaia (AL);47744
Barra de Santo Antônio (AL);16064
Barra de São Miguel (AL);8401
Batalha (AL);18757
Belém (AL);4453
Belo Monte (AL);6797
Boca da Mata (AL);27590
Branquinha (AL);10675
Cacimbinhas (AL);10897
Cajueiro (AL);21526
Campestre (AL);7024
Campo Alegre (AL);57548
Campo Grande (AL);9692
Canapi (AL);17983
Capela (AL);17354
Carneiros (AL);9155
Chã Preta (AL);7427
Coité do Nóia (AL);10888
Colônia Leopoldina (AL);21926
Coqueiro Seco (AL);5918
Coruripe (AL);57498
Craíbas (AL);24510
Delmiro Gouveia (AL);52597
Dois Riachos (AL);11214
Estrela de Alagoas (AL);18435
Feira Grande (AL);22481
Feliz Deserto (AL);4806
Flexeiras (AL);12966
Girau do Ponciano (AL);41279
Ibateguara (AL);15840
Igaci (AL);26022
Igreja Nova (AL);24793
Inhapi (AL);18652
Jacaré dos Homens (AL);5356
Jacuípe (AL);7135
Japaratinga (AL);8453
Jaramataia (AL);5676
Jequiá da Praia (AL);11782
Joaquim Gomes (AL);24280
Jundiá (AL);4231
Junqueiro (AL);25093
Lagoa da Canoa (AL);18175
Limoeiro de Anadia (AL);28953
Maceió (AL);1029129
Major Isidoro (AL);20200
Maragogi (AL);32940
Maravilha (AL);9418
Marechal Deodoro (AL);52260
Maribondo (AL);13514
Mar Vermelho (AL);3579
Mata Grande (AL);25589
Matriz de Camaragibe (AL);25012
Messias (AL);17988
Minador do Negrão (AL);5413
Monteirópolis (AL);7260
Murici (AL);28579
Novo Lino (AL);12821
Olho d'Água das Flores (AL);21767
Olho d'Água do Casado (AL);9459
Olho d'Água Grande (AL);5195
Olivença (AL);11772
Ouro Branco (AL);11635
Palestina (AL);5066
Palmeira dos Índios (AL);74208
Pão de Açúcar (AL);24792
Pariconha (AL);10684
Paripueira (AL);13252
Passo de Camaragibe (AL);15461
Paulo Jacinto (AL);7679
Penedo (AL);64497
Piaçabuçu (AL);18074
Pilar (AL);35552
Pindoba (AL);2953
Piranhas (AL);25298
Poço das Trincheiras (AL);14575
Porto Calvo (AL);27501
Porto de Pedras (AL);7965
Porto Real do Colégio (AL);20327
Quebrangulo (AL);11496
Rio Largo (AL);76019
Roteiro (AL);6774
Santa Luzia do Norte (AL);7386
Santana do Ipanema (AL);48232
Santana do Mundaú (AL);10899
São Brás (AL);7058
São José da Laje (AL);24226
São José da Tapera (AL);32626
São Luís do Quitunde (AL);34961
São Miguel dos Campos (AL);61827
São Miguel dos Milagres (AL);8022
São Sebastião (AL);34551
Satuba (AL);13949
Senador Rui Palmeira (AL);14036
Tanque d'Arca (AL);6270
Taquarana (AL);20205
Teotônio Vilela (AL);44666
Traipu (AL);28070
União dos Palmares (AL);66477
Viçosa (AL);26143
Amparo do São Francisco (SE);2390
Aquidabã (SE);21589
Aracaju (SE);650106
Arauá (SE);10362
Areia Branca (SE);18489
Barra dos Coqueiros (SE);29807
Boquim (SE);26961
Brejo Grande (SE);8322
Campo do Brito (SE);18111
Canhoba (SE);4058
Canindé de São Francisco (SE);29372
Capela (SE);34050
Carira (SE);21842
Carmópolis (SE);16275
Cedro de São João (SE);5933
Cristinápolis (SE);18270
Cumbe (SE);4012
Divina Pastora (SE);5058
Estância (SE);69278
Feira Nova (SE);5616
Frei Paulo (SE);15349
Gararu (SE);11736
General Maynard (SE);3315
Gracho Cardoso (SE);5870
Ilha das Flores (SE);8611
Indiaroba (SE);17810
Itabaiana (SE);95196
Itabaianinha (SE);41961
Itabi (SE);4988
Itaporanga d'Ajuda (SE);34101
Japaratuba (SE);18656
Japoatã (SE);13238
Lagarto (SE);104099
Laranjeiras (SE);29700
Macambira (SE);6920
Malhada dos Bois (SE);3693
Malhador (SE);12691
Maruim (SE);17297
Moita Bonita (SE);11438
Monte Alegre de Sergipe (SE);15177
Muribeca (SE);7683
Neópolis (SE);18953
Nossa Senhora Aparecida (SE);8869
Nossa Senhora da Glória (SE);36613
Nossa Senhora das Dores (SE);26624
Nossa Senhora de Lourdes (SE);6530
Nossa Senhora do Socorro (SE);181928
Pacatuba (SE);14420
Pedra Mole (SE);3254
Pedrinhas (SE);9594
Pinhão (SE);6556
Pirambu (SE);9241
Poço Redondo (SE);34529
Poço Verde (SE);23740
Porto da Folha (SE);28735
Propriá (SE);29834
Riachão do Dantas (SE);20014
Riachuelo (SE);10196
Ribeirópolis (SE);18641
Rosário do Catete (SE);10699
Salgado (SE);20168
Santa Luzia do Itanhy (SE);14034
Santana do São Francisco (SE);7751
Santa Rosa de Lima (SE);3938
Santo Amaro das Brotas (SE);12146
São Cristóvão (SE);89232
São Domingos (SE);11133
São Francisco (SE);3983
São Miguel do Aleixo (SE);3943
Simão Dias (SE);40838
Siriri (SE);8851
Telha (SE);3221
Tobias Barreto (SE);52156
Tomar do Geru (SE);13208
Umbaúba (SE);25114
Abaíra (BA);9199
Abaré (BA);20189
Acajutiba (BA);15727
Adustina (BA);17349
Água Fria (BA);17508
Érico Cardoso (BA);11212
Aiquara (BA);4725
Alagoinhas (BA);155979
Alcobaça (BA);23376
Almadina (BA);5985
Amargosa (BA);38259
Amélia Rodrigues (BA);26409
América Dourada (BA);16798
Anagé (BA);19568
Andaraí (BA);13737
Andorinha (BA);15490
Angical (BA);14690
Anguera (BA);11481
Antas (BA);19569
Antônio Cardoso (BA);12208
Antônio Gonçalves (BA);12072
Aporá (BA);18334
Apuarema (BA);7730
Aracatu (BA);13962
Araçás (BA);12608
Araci (BA);55935
Aramari (BA);11703
Arataca (BA);11661
Aratuípe (BA);9171
Aurelino Leal (BA);12706
Baianópolis (BA);14323
Baixa Grande (BA);21403
Banzaê (BA);13765
Barra (BA);54915
Barra da Estiva (BA);22082
Barra do Choça (BA);34121
Barra do Mendes (BA);14560
Barra do Rocha (BA);6258
Barreiras (BA);157638
Barro Alto (BA);15217
Barrocas (BA);16296
Barro Preto (BA);6251
Belmonte (BA);24013
Belo Campo (BA);18247
Biritinga (BA);16653
Boa Nova (BA);14069
Boa Vista do Tupim (BA);19502
Bom Jesus da Lapa (BA);70618
Bom Jesus da Serra (BA);10477
Boninal (BA);14760
Bonito (BA);17131
Boquira (BA);22464
Botuporã (BA);10898
Brejões (BA);15122
Brejolândia (BA);10833
Brotas de Macaúbas (BA);10974
Brumado (BA);69677
Buerarema (BA);19256
Buritirama (BA);21786
Caatiba (BA);7841
Cabaceiras do Paraguaçu (BA);19312
Cachoeira (BA);35139
Caculé (BA);23817
Caém (BA);10058
Caetanos (BA);16106
Caetité (BA);52853
Cafarnaum (BA);19006
Cairu (BA);18224
Caldeirão Grande (BA);13713
Camacan (BA);33310
Camaçari (BA);296893
Camamu (BA);36644
Campo Alegre de Lourdes (BA);30048
Campo Formoso (BA);73448
Canápolis (BA);10151
Canarana (BA);26862
Canavieiras (BA);33002
Candeal (BA);8837
Candeias (BA);89707
Candiba (BA);14792
Cândido Sales (BA);26674
Cansanção (BA);36191
Canudos (BA);17316
Capela do Alto Alegre (BA);12199
Capim Grosso (BA);31392
Caraíbas (BA);9773
Caravelas (BA);22740
Cardeal da Silva (BA);9544
Carinhanha (BA);30118
Casa Nova (BA);73382
Castro Alves (BA);27238
Catolândia (BA);3669
Catu (BA);56459
Caturama (BA);9764
Central (BA);17969
Chorrochó (BA);11591
Cícero Dantas (BA);34676
Cipó (BA);17739
Coaraci (BA);19022
Cocos (BA);19498
Conceição da Feira (BA);23024
Conceição do Almeida (BA);18229
Conceição do Coité (BA);68303
Conceição do Jacuípe (BA);33876
Conde (BA);26371
Condeúba (BA);18191
Contendas do Sincorá (BA);4299
Coração de Maria (BA);23896
Cordeiros (BA);8904
Coribe (BA);14933
Coronel João Sá (BA);16814
Correntina (BA);33361
Cotegipe (BA);14414
Cravolândia (BA);5576
Crisópolis (BA);21835
Cristópolis (BA);14403
Cruz das Almas (BA);64932
Curaçá (BA);35524
Dário Meira (BA);11716
Dias d'Ávila (BA);80657
Dom Basílio (BA);12604
Dom Macedo Costa (BA);4212
Elísio Medrado (BA);8461
Encruzilhada (BA);19376
Entre Rios (BA);43223
Esplanada (BA);37845
Euclides da Cunha (BA);61924
Eunápolis (BA);115290
Fátima (BA);18443
Feira da Mata (BA);5922
Feira de Santana (BA);627477
Filadélfia (BA);17176
Firmino Alves (BA);5822
Floresta Azul (BA);11244
Formosa do Rio Preto (BA);25912
Gandu (BA);33234
Gavião (BA);4725
Gentio do Ouro (BA);11639
Glória (BA);15840
Gongogi (BA);7848
Governador Mangabeira (BA);21495
Guajeru (BA);8081
Guanambi (BA);86808
Guaratinga (BA);22154
Heliópolis (BA);13718
Iaçu (BA);25884
Ibiassucê (BA);10183
Ibicaraí (BA);23529
Ibicoara (BA);19786
Ibicuí (BA);16796
Ibipeba (BA);18678
Ibipitanga (BA);15413
Ibiquera (BA);4214
Ibirapitanga (BA);24293
Ibirapuã (BA);8852
Ibirataia (BA);17221
Ibitiara (BA);16855
Ibititá (BA);17948
Ibotirama (BA);27862
Ichu (BA);6437
Igaporã (BA);16283
Igrapiúna (BA);14187
Iguaí (BA);27939
Ilhéus (BA);176341
Inhambupe (BA);40453
Ipecaetá (BA);15499
Ipiaú (BA);47704
Ipirá (BA);62631
Ipupiara (BA);10157
Irajuba (BA);7521
Iramaia (BA);9901
Iraquara (BA);25536
Irará (BA);29879
Irecê (BA);74483
Itabela (BA);31422
Itaberaba (BA);66806
Itabuna (BA);221046
Itacaré (BA);28382
Itaeté (BA);16586
Itagi (BA);13199
Itagibá (BA);15577
Itagimirim (BA);7291
Itaguaçu da Bahia (BA);14718
Itaju do Colônia (BA);7218
Itajuípe (BA);21642
Itamaraju (BA);67356
Itamari (BA);8476
Itambé (BA);24901
Itanagra (BA);6730
Itanhém (BA);20501
Itaparica (BA);22866
Itapé (BA);9830
Itapebi (BA);10830
Itapetinga (BA);77533
Itapicuru (BA);36211
Itapitanga (BA);10799
Itaquara (BA);8592
Itarantim (BA);20314
Itatim (BA);14957
Itiruçu (BA);13254
Itiúba (BA);37567
Itororó (BA);21241
