Tenente Ananias (RN);-;-;-
Tenente Laurentino Cruz (RN);-;-;-
Tibau do Sul (RN);-;12;5
Timbaúba dos Batistas (RN);-;2;-
Touros (RN);-;2;-
Triunfo Potiguar (RN);-;-;-
Umarizal (RN);-;-;-
Upanema (RN);-;-;-
Várzea (RN);-;-;-
Venha-Ver (RN);-;-;-
Vera Cruz (RN);-;-;-
Viçosa (RN);-;12;-
Vila Flor (RN);-;-;-
Água Branca (PB);-;-;-
Alagoinha (PB);-;-;-
Alcantil (PB);-;1;-
Alhandra (PB);-;-;-
São João do Rio do Peixe (PB);-;-;-
Amparo (PB);-;5;-
Aparecida (PB);-;-;-
Araçagi (PB);-;-;-
Areia (PB);-;-;-
Areia de Baraúnas (PB);-;3;-
Areial (PB);-;-;-
Assunção (PB);-;2;-
Baía da Traição (PB);-;-;-
Bananeiras (PB);-;-;-
Baraúna (PB);-;-;-
Barra de Santana (PB);-;-;-
Barra de São Miguel (PB);-;-;-
Bayeux (PB);-;20;-
Belém (PB);-;-;-
Belém do Brejo do Cruz (PB);-;2;-
Bernardino Batista (PB);-;1;-
Boa Ventura (PB);-;-;-
Boa Vista (PB);-;-;-
Bom Jesus (PB);-;-;-
Igaracy (PB);-;-;-
Borborema (PB);-;-;-
Brejo do Cruz (PB);-;-;-
Brejo dos Santos (PB);-;-;-
Caaporã (PB);-;-;-
Cabaceiras (PB);-;-;-
Cabedelo (PB);-;9;-
Cachoeira dos Índios (PB);-;-;-
Cacimbas (PB);-;-;-
Caiçara (PB);-;6;-
Cajazeiras (PB);-;24;-
Cajazeirinhas (PB);-;3;-
Caldas Brandão (PB);-;-;-
Campina Grande (PB);-;372;-
Capim (PB);-;-;-
Carrapateira (PB);-;-;-
Casserengue (PB);-;-;-
Catingueira (PB);-;-;-
Catolé do Rocha (PB);-;20;-
Caturité (PB);-;5;-
Condado (PB);-;10;-
Conde (PB);-;-;-
Congo (PB);-;10;-
Coxixola (PB);-;3;-
Cruz do Espírito Santo (PB);-;16;-
Cubati (PB);-;-;-
Cuité (PB);-;-;-
Cuitegi (PB);-;-;-
Cuité de Mamanguape (PB);-;-;-
Curral de Cima (PB);-;-;-
Damião (PB);-;-;-
Desterro (PB);-;-;-
Vista Serrana (PB);-;-;-
Dona Inês (PB);-;-;-
Emas (PB);-;-;-
Frei Martinho (PB);-;12;-
Gado Bravo (PB);-;-;-
Guarabira (PB);-;56;-
Gurinhém (PB);-;-;-
Gurjão (PB);-;6;-
Imaculada (PB);-;-;-
Ingá (PB);-;-;-
Itabaiana (PB);-;-;-
Itatuba (PB);-;-;-
Jacaraú (PB);-;4;-
Jericó (PB);-;-;-
João Pessoa (PB);-;645;-
Juarez Távora (PB);-;-;-
Juazeirinho (PB);-;-;-
Junco do Seridó (PB);-;-;-
Juru (PB);-;-;-
Lagoa (PB);-;-;-
Lastro (PB);-;-;-
Logradouro (PB);-;3;-
Lucena (PB);-;-;-
Mãe d'Água (PB);-;-;-
Mamanguape (PB);-;7;-
Manaíra (PB);-;4;-
Marcação (PB);-;-;-
Mari (PB);-;-;-
Marizópolis (PB);-;-;-
Massaranduba (PB);-;-;-
Mataraca (PB);-;-;-
Matinhas (PB);-;3;-
Mato Grosso (PB);-;2;-
Maturéia (PB);-;-;-
Montadas (PB);-;-;-
Monte Horebe (PB);-;-;-
Monteiro (PB);-;24;-
Mulungu (PB);-;-;-
Nazarezinho (PB);-;-;-
Nova Floresta (PB);-;-;-
Olho d'Água (PB);-;-;-
Olivedos (PB);-;3;-
Ouro Velho (PB);-;16;-
Parari (PB);-;-;-
Passagem (PB);-;-;-
Patos (PB);-;14;-
Paulista (PB);-;25;-
Pedra Lavrada (PB);-;-;-
Pedras de Fogo (PB);-;4;-
Picuí (PB);-;20;-
Pilar (PB);-;-;-
Pilõezinhos (PB);-;-;-
Pirpirituba (PB);-;-;-
Pitimbu (PB);-;-;-
Pocinhos (PB);-;2;-
Poço Dantas (PB);-;-;-
Poço de José de Moura (PB);-;-;-
Pombal (PB);-;-;-
Prata (PB);-;-;-
Princesa Isabel (PB);-;-;3
Puxinanã (PB);-;-;-
Queimadas (PB);-;1;-
Quixaba (PB);-;4;-
Remígio (PB);-;-;-
Pedro Régis (PB);-;-;-
Riachão (PB);-;-;-
Riachão do Bacamarte (PB);-;-;-
Riachão do Poço (PB);-;1;-
Riacho de Santo Antônio (PB);-;2;-
Riacho dos Cavalos (PB);-;-;-
Rio Tinto (PB);-;-;-
Salgado de São Félix (PB);-;8;-
Santa Cecília (PB);-;-;-
Santa Cruz (PB);-;-;-
Santa Helena (PB);-;-;-
Santa Inês (PB);-;-;-
Santa Luzia (PB);-;40;-
Santana de Mangueira (PB);-;-;-
Joca Claudino (PB);-;-;-
Santa Rita (PB);-;22;-
Santa Teresinha (PB);-;-;-
Santo André (PB);-;-;-
São Bento (PB);-;-;-
São Bentinho (PB);-;3;-
São Domingos do Cariri (PB);-;20;-
São Domingos (PB);-;5;-
São Francisco (PB);-;-;-
São João do Tigre (PB);-;3;-
São José da Lagoa Tapada (PB);-;-;-
São José de Caiana (PB);-;-;-
São José dos Ramos (PB);-;-;-
São José de Piranhas (PB);-;-;-
São José de Princesa (PB);-;-;-
São José do Bonfim (PB);-;-;-
São José do Brejo do Cruz (PB);-;2;-
São José do Sabugi (PB);-;-;-
São José dos Cordeiros (PB);-;-;-
São Mamede (PB);-;12;-
São Miguel de Taipu (PB);-;-;-
Sapé (PB);-;17;-
São Vicente do Seridó (PB);-;-;-
Serra Branca (PB);-;5;-
Serra da Raiz (PB);-;-;-
Serra Redonda (PB);-;3;-
Serraria (PB);-;-;-
Sertãozinho (PB);-;-;-
Sobrado (PB);-;-;-
Solânea (PB);-;6;-
Soledade (PB);-;-;-
Sossêgo (PB);-;-;-
Sumé (PB);-;19;-
Tacima (PB);-;-;-
Taperoá (PB);-;-;-
Tavares (PB);-;-;-
Teixeira (PB);-;-;-
Triunfo (PB);-;-;-
Uiraúna (PB);-;3;-
Várzea (PB);-;-;-
Vieirópolis (PB);-;-;-
Zabelê (PB);-;7;-
Abreu e Lima (PE);-;83;-
Afrânio (PE);-;20;-
Água Preta (PE);-;28;-
Aliança (PE);-;-;-
Altinho (PE);-;-;-
Amaraji (PE);-;-;-
Angelim (PE);-;-;-
Araçoiaba (PE);-;-;-
Arcoverde (PE);-;11;-
Barra de Guabiraba (PE);-;-;-
Barreiros (PE);-;41;-
Belém de Maria (PE);-;-;-
Belém do São Francisco (PE);-;-;-
Betânia (PE);-;-;-
Bezerros (PE);-;-;4
Bodocó (PE);-;78;-
Bom Jardim (PE);-;2;-
Brejão (PE);-;-;-
Brejo da Madre de Deus (PE);-;-;-
Buenos Aires (PE);-;-;-
Buíque (PE);-;-;-
Cabo de Santo Agostinho (PE);-;49;-
Cachoeirinha (PE);-;-;-
Calumbi (PE);-;-;-
Camaragibe (PE);-;7;-
Camutanga (PE);-;-;-
Carnaubeira da Penha (PE);-;10;-
Carpina (PE);-;-;-
Caruaru (PE);-;391;-
Catende (PE);-;-;-
Cedro (PE);-;-;-
Chã de Alegria (PE);-;-;-
Condado (PE);-;-;-
Correntes (PE);-;-;-
Cortês (PE);-;4;-
Custódia (PE);-;-;-
Dormentes (PE);-;16;-
Escada (PE);-;-;-
Exu (PE);-;-;-
Feira Nova (PE);-;-;-
Fernando de Noronha (PE);-;10;-
Ferreiros (PE);-;-;-
Flores (PE);-;-;-
Floresta (PE);-;-;-
Gameleira (PE);-;-;-
Garanhuns (PE);-;45;-
Glória do Goitá (PE);-;-;-
Goiana (PE);-;-;-
Granito (PE);-;12;-
Gravatá (PE);-;7;-
Ibimirim (PE);-;-;-
Ibirajuba (PE);-;-;-
Igarassu (PE);-;17;-
Iguaracy (PE);-;-;-
Inajá (PE);-;-;-
Ingazeira (PE);-;80;-
Ipojuca (PE);-;105;-
Ipubi (PE);-;49;-
Itacuruba (PE);-;-;-
Itaíba (PE);-;-;-
Ilha de Itamaracá (PE);-;-;-
Itambé (PE);-;-;-
Itapetim (PE);-;5;-
Itapissuma (PE);-;5;2
Itaquitinga (PE);-;2;4
Jaboatão dos Guararapes (PE);-;230;-
Jataúba (PE);-;-;-
Jatobá (PE);-;-;-
Jurema (PE);-;-;-
Lagoa do Carro (PE);-;-;-
Lagoa de Itaenga (PE);-;-;-
Lagoa dos Gatos (PE);-;-;-
Lagoa Grande (PE);-;31;-
Lajedo (PE);-;-;-
Limoeiro (PE);-;-;-
Macaparana (PE);-;-;-
Machados (PE);-;-;-
Manari (PE);-;-;-
Maraial (PE);-;-;-
Mirandiba (PE);-;-;-
Moreno (PE);-;75;-
Nazaré da Mata (PE);-;52;-
Olinda (PE);-;471;-
Orobó (PE);-;2;-
Orocó (PE);-;3;5
Ouricuri (PE);-;-;-
Palmares (PE);-;-;-
Palmeirina (PE);-;3;-
Parnamirim (PE);-;0;-
Paudalho (PE);-;-;-
Paulista (PE);-;589;-
Pedra (PE);-;-;-
Pesqueira (PE);-;-;-
Petrolândia (PE);-;21;-
Petrolina (PE);-;669;-
Pombos (PE);-;-;-
Primavera (PE);-;-;-
Quipapá (PE);-;-;-
Quixaba (PE);-;25;-
Recife (PE);-;1543;-
Riacho das Almas (PE);-;-;-
Ribeirão (PE);-;-;-
Rio Formoso (PE);-;13;-
Sairé (PE);-;-;-
Salgueiro (PE);-;42;-
Sanharó (PE);-;-;-
Santa Cruz (PE);-;2;-
Santa Cruz da Baixa Verde (PE);-;-;-
Santa Cruz do Capibaribe (PE);-;-;-
Santa Filomena (PE);-;-;-
Santa Maria da Boa Vista (PE);-;-;-
Santa Terezinha (PE);-;-;-
São Benedito do Sul (PE);-;-;-
São Caitano (PE);-;-;-
São José da Coroa Grande (PE);-;-;-
São José do Belmonte (PE);-;-;-
São José do Egito (PE);-;60;-
São Lourenço da Mata (PE);-;26;-
São Vicente Férrer (PE);-;-;-
Serra Talhada (PE);-;-;-
Serrita (PE);-;-;-
Sertânia (PE);-;-;-
Sirinhaém (PE);-;33;4
Moreilândia (PE);-;-;-
Solidão (PE);-;30;-
Surubim (PE);-;-;-
Tabira (PE);-;-;-
Tacaimbó (PE);-;-;-
Tacaratu (PE);-;-;-
Tamandaré (PE);-;57;-
Terezinha (PE);-;5;-
Terra Nova (PE);-;-;-
Timbaúba (PE);-;2;-
Toritama (PE);-;-;-
Tracunhaém (PE);-;-;-
Trindade (PE);-;-;-
Triunfo (PE);-;2;-
Tupanatinga (PE);-;-;-
Tuparetama (PE);-;50;-
Venturosa (PE);-;-;-
Verdejante (PE);-;-;-
Vertente do Lério (PE);-;-;-
Vertentes (PE);-;-;-
Vicência (PE);-;-;-
Vitória de Santo Antão (PE);-;105;-
Xexéu (PE);-;-;-
Água Branca (AL);-;-;-
Anadia (AL);-;-;-
Arapiraca (AL);-;-;-
Atalaia (AL);-;-;-
Barra de Santo Antônio (AL);-;-;-
Barra de São Miguel (AL);-;2;-
Batalha (AL);-;27;-
Belém (AL);-;-;-
Belo Monte (AL);-;-;-
Boca da Mata (AL);-;-;-
Branquinha (AL);-;-;-
Cacimbinhas (AL);-;-;-
Cajueiro (AL);-;-;-
Campestre (AL);-;-;-
Campo Alegre (AL);-;50;-
Campo Grande (AL);-;-;-
Canapi (AL);-;-;-
Capela (AL);-;2;-
Carneiros (AL);-;-;-
Chã Preta (AL);-;-;-
Coité do Nóia (AL);-;-;-
Colônia Leopoldina (AL);-;-;-
Coqueiro Seco (AL);-;-;-
Coruripe (AL);-;13;-
Craíbas (AL);-;-;-
Delmiro Gouveia (AL);-;-;-
Dois Riachos (AL);-;-;-
Estrela de Alagoas (AL);-;-;-
Feira Grande (AL);-;-;-
Feliz Deserto (AL);-;-;-
Girau do Ponciano (AL);-;-;-
Ibateguara (AL);-;-;-
Igaci (AL);-;-;-
Igreja Nova (AL);-;-;-
Inhapi (AL);-;-;-
Jacaré dos Homens (AL);-;-;-
Jacuípe (AL);-;4;-
Japaratinga (AL);-;-;-
Jaramataia (AL);-;-;-
Jequiá da Praia (AL);-;-;-
Joaquim Gomes (AL);-;-;-
Jundiá (AL);-;-;-
Junqueiro (AL);-;-;-
Lagoa da Canoa (AL);-;-;-
Limoeiro de Anadia (AL);-;-;-
Maceió (AL);-;385;-
Major Isidoro (AL);-;-;-
Maragogi (AL);-;23;-
Maravilha (AL);-;-;-
Marechal Deodoro (AL);-;147;147
Maribondo (AL);-;-;-
Mar Vermelho (AL);-;2;-
Mata Grande (AL);-;-;-
Matriz de Camaragibe (AL);-;-;-
Messias (AL);-;-;-
Minador do Negrão (AL);-;-;-
Monteirópolis (AL);-;-;-
Olho d'Água das Flores (AL);-;-;-
Olho d'Água do Casado (AL);-;-;-
Olho d'Água Grande (AL);-;-;-
Olivença (AL);-;-;-
Ouro Branco (AL);-;-;-
Palestina (AL);-;-;-
Palmeira dos Índios (AL);-;5;-
Pão de Açúcar (AL);-;-;-
Pariconha (AL);-;-;-
Paripueira (AL);-;-;-
Passo de Camaragibe (AL);-;-;-
Paulo Jacinto (AL);-;3;-
Penedo (AL);-;-;-
Piaçabuçu (AL);-;-;-
Pilar (AL);-;10;-
Pindoba (AL);-;-;-
Piranhas (AL);-;23;23
Poço das Trincheiras (AL);-;-;-
Porto Calvo (AL);-;-;-
Porto de Pedras (AL);-;-;-
Porto Real do Colégio (AL);-;-;-
Quebrangulo (AL);-;13;-
Rio Largo (AL);-;25;-
Roteiro (AL);-;-;-
Santa Luzia do Norte (AL);-;-;-
Santana do Ipanema (AL);-;58;-
Santana do Mundaú (AL);-;-;-
São Brás (AL);-;-;-
São José da Laje (AL);-;-;-
São José da Tapera (AL);-;-;-
São Luís do Quitunde (AL);-;-;-
São Miguel dos Campos (AL);-;96;-
São Miguel dos Milagres (AL);-;-;-
São Sebastião (AL);-;-;-
Satuba (AL);-;-;-
Senador Rui Palmeira (AL);-;-;-
Tanque d'Arca (AL);-;-;-
Taquarana (AL);-;-;-
Traipu (AL);-;-;-
União dos Palmares (AL);-;-;-
Viçosa (AL);-;-;-
Amparo do São Francisco (SE);-;-;-
Aquidabã (SE);-;-;-
Aracaju (SE);-;687;-
Arauá (SE);-;-;-
Barra dos Coqueiros (SE);-;39;-
Boquim (SE);-;-;-
Brejo Grande (SE);-;-;-
Canhoba (SE);-;-;-
Canindé de São Francisco (SE);-;-;-
Capela (SE);-;-;-
Carmópolis (SE);-;-;-
Cedro de São João (SE);-;-;-
Cristinápolis (SE);-;-;-
Divina Pastora (SE);-;-;-
Estância (SE);-;10;-
Feira Nova (SE);-;-;-
Gararu (SE);-;-;-
General Maynard (SE);-;-;-
Gracho Cardoso (SE);-;-;-
Ilha das Flores (SE);-;-;-
Indiaroba (SE);-;-;-
Itabaiana (SE);-;-;-
Itabi (SE);-;-;-
Japaratuba (SE);-;-;-
Japoatã (SE);-;-;-
Laranjeiras (SE);-;-;-
Macambira (SE);-;-;-
Malhada dos Bois (SE);-;-;-
Malhador (SE);-;-;-
Maruim (SE);-;1;-
Muribeca (SE);-;-;-
Neópolis (SE);-;-;-
Nossa Senhora Aparecida (SE);-;-;-
Nossa Senhora da Glória (SE);-;-;-
Nossa Senhora das Dores (SE);-;-;-
Nossa Senhora de Lourdes (SE);-;-;-
Nossa Senhora do Socorro (SE);-;173;-
Pacatuba (SE);-;-;-
Pedra Mole (SE);-;-;-
Pedrinhas (SE);-;-;-
Pinhão (SE);-;-;-
Pirambu (SE);-;-;-
Poço Redondo (SE);-;-;-
Poço Verde (SE);-;-;-
Propriá (SE);-;-;-
Riachão do Dantas (SE);-;-;-
Riachuelo (SE);-;-;-
Ribeirópolis (SE);-;-;-
Salgado (SE);-;-;-
Santa Luzia do Itanhy (SE);-;-;-
Santana do São Francisco (SE);-;-;-
Santa Rosa de Lima (SE);-;-;-
Santo Amaro das Brotas (SE);-;-;-
São Cristóvão (SE);-;53;-
São Domingos (SE);-;-;-
Simão Dias (SE);-;8;-
Siriri (SE);-;-;-
Telha (SE);-;-;-
Tomar do Geru (SE);-;-;-
Umbaúba (SE);-;-;-
Abaré (BA);-;20;-
Acajutiba (BA);-;-;-
Adustina (BA);-;-;-
Água Fria (BA);-;-;-
Érico Cardoso (BA);-;-;-
Aiquara (BA);-;3;-
Alagoinhas (BA);-;70;70
Alcobaça (BA);-;-;-
Almadina (BA);-;-;-
Amargosa (BA);-;2;-
Amélia Rodrigues (BA);-;-;-
América Dourada (BA);-;-;-
Anagé (BA);-;-;-
Andaraí (BA);-;-;-
Andorinha (BA);-;-;-
Angical (BA);-;-;-
Anguera (BA);-;-;-
Antas (BA);-;-;-
Antônio Cardoso (BA);-;-;-
Antônio Gonçalves (BA);-;-;-
Aporá (BA);-;-;-
Aracatu (BA);-;-;-
Araçás (BA);-;-;-
Aramari (BA);-;-;-
Arataca (BA);-;-;-
Aratuípe (BA);-;-;-
Baianópolis (BA);-;-;-
Banzaê (BA);-;-;-
Barra (BA);-;-;-
Barra da Estiva (BA);-;70;-
Barra do Choça (BA);-;17;-
Barra do Mendes (BA);-;-;-
Barreiras (BA);-;282;-
Barro Alto (BA);-;-;-
Barrocas (BA);-;20;-
Barro Preto (BA);-;-;-
Belmonte (BA);-;39;-
Belo Campo (BA);-;1;-
Boa Nova (BA);-;11;-
Boa Vista do Tupim (BA);-;2;-
Bom Jesus da Lapa (BA);-;-;-
Bom Jesus da Serra (BA);-;-;-
Boninal (BA);-;-;-
Bonito (BA);-;-;-
Boquira (BA);-;-;-
Brejolândia (BA);-;-;-
Brotas de Macaúbas (BA);-;-;-
Brumado (BA);-;12;0
Buerarema (BA);-;-;-
Buritirama (BA);-;-;-
Caatiba (BA);-;-;-
Cabaceiras do Paraguaçu (BA);-;3;-
Cachoeira (BA);-;73;-
Caculé (BA);-;-;-
Caém (BA);-;-;-
Caetanos (BA);-;-;-
Caetité (BA);-;-;-
Cairu (BA);-;-;-
Caldeirão Grande (BA);-;14;-
Camacan (BA);-;40;-
Camaçari (BA);-;547;334
Camamu (BA);-;6;-
Campo Alegre de Lourdes (BA);-;-;-
Campo Formoso (BA);-;2;-
Canápolis (BA);-;15;-
Canarana (BA);-;-;-
Canavieiras (BA);-;82;-
Candeal (BA);-;-;-
Candeias (BA);-;177;75
Candiba (BA);-;-;-
Cândido Sales (BA);-;-;-
Cansanção (BA);-;-;-
Canudos (BA);-;-;-
Capim Grosso (BA);-;8;36
Caraíbas (BA);-;3;-
Caravelas (BA);-;19;-
Cardeal da Silva (BA);-;-;-
Carinhanha (BA);-;65;-
Casa Nova (BA);-;43;-
Castro Alves (BA);-;2;-
Catolândia (BA);-;2;-
Central (BA);-;-;-
Chorrochó (BA);-;7;-
Cícero Dantas (BA);-;-;-
Cipó (BA);-;-;-
Coaraci (BA);-;-;-
Cocos (BA);-;-;-
Conceição da Feira (BA);-;1;1
Conceição do Almeida (BA);-;-;-
Conceição do Coité (BA);-;5;-
Conceição do Jacuípe (BA);-;2;-
Conde (BA);-;-;-
Condeúba (BA);-;-;-
Contendas do Sincorá (BA);-;-;-
Coração de Maria (BA);-;-;-
Cordeiros (BA);-;-;-
Coribe (BA);-;-;-
Coronel João Sá (BA);-;-;-
Correntina (BA);-;5;-
Cotegipe (BA);-;-;-
Crisópolis (BA);-;-;-
Cristópolis (BA);-;-;-
Cruz das Almas (BA);-;200;47
Curaçá (BA);-;45;45
Dário Meira (BA);-;5;-
Dias d'Ávila (BA);-;58;-
Dom Basílio (BA);-;-;-
Dom Macedo Costa (BA);-;-;-
Elísio Medrado (BA);-;-;-
Encruzilhada (BA);-;41;-
Entre Rios (BA);-;-;-
Esplanada (BA);-;-;-
Eunápolis (BA);-;12;-
Fátima (BA);-;-;-
Feira da Mata (BA);-;-;-
Feira de Santana (BA);-;460;-
Filadélfia (BA);-;-;-
Firmino Alves (BA);-;-;-
Formosa do Rio Preto (BA);-;-;-
Gavião (BA);-;-;-
Gentio do Ouro (BA);-;11;-
Glória (BA);-;14;-
Gongogi (BA);-;5;-
Governador Mangabeira (BA);-;-;-
Guajeru (BA);-;-;-
Heliópolis (BA);-;-;-
Iaçu (BA);-;-;-
Ibiassucê (BA);-;-;-
Ibicaraí (BA);-;-;-
Ibicoara (BA);-;-;-
Ibicuí (BA);-;17;-
Ibipeba (BA);-;-;-
Ibipitanga (BA);-;-;-
Ibiquera (BA);-;-;-
Ibirapitanga (BA);-;23;-
Ibirapuã (BA);-;-;-
Ibitiara (BA);-;2;-
Ibititá (BA);-;-;-
Ibotirama (BA);-;56;-
Ichu (BA);-;-;-
Igaporã (BA);-;-;-
Igrapiúna (BA);-;-;-
Ilhéus (BA);-;130;386
Inhambupe (BA);-;-;-
Ipecaetá (BA);-;-;-
Ipiaú (BA);-;68;1
Ipirá (BA);-;10;-
Ipupiara (BA);-;24;-
Irajuba (BA);-;-;-
Iramaia (BA);-;6;-
Iraquara (BA);-;-;-
Irará (BA);-;-;-
Irecê (BA);-;25;-
Itabela (BA);-;2;-
Itaberaba (BA);-;17;-
Itacaré (BA);-;30;-
Itaeté (BA);-;-;-
Itagi (BA);-;4;-
Itaguaçu da Bahia (BA);-;-;-
Itaju do Colônia (BA);-;14;25
Itamaraju (BA);-;104;-
Itambé (BA);-;2;-
Itanagra (BA);-;-;-
Itanhém (BA);-;-;-
Itaparica (BA);-;72;-
Itapé (BA);-;-;-
Itapebi (BA);-;-;-
Itapetinga (BA);-;-;-
Itapicuru (BA);-;-;-
Itapitanga (BA);-;-;-
Itaquara (BA);-;-;-
Itarantim (BA);-;-;-
Itatim (BA);-;-;-
Itiúba (BA);-;8;2
Itororó (BA);-;-;-
Ituaçu (BA);-;6;1
Iuiu (BA);-;26;-
Jacaraci (BA);-;-;-
Jacobina (BA);-;6;-
Jaguaquara (BA);-;65;-
Jaguarari (BA);-;29;-
Jaguaripe (BA);-;-;-
Jandaíra (BA);-;-;-
Jeremoabo (BA);-;-;-
Jiquiriçá (BA);-;25;-
João Dourado (BA);-;-;-
Juazeiro (BA);-;227;-
Jucuruçu (BA);-;-;-
Jussara (BA);-;-;-
Jussari (BA);-;-;-
Lagoa Real (BA);-;-;-
Laje (BA);-;14;-
Lajedão (BA);-;-;-
Lajedinho (BA);-;-;-
Lajedo do Tabocal (BA);-;-;-
Lapão (BA);-;-;-
Lauro de Freitas (BA);-;-;-
Lençóis (BA);-;13;4
Licínio de Almeida (BA);-;-;-
Livramento de Nossa Senhora (BA);-;-;-
Luís Eduardo Magalhães (BA);-;235;-
Macajuba (BA);-;-;-
Macarani (BA);-;-;-
Macaúbas (BA);-;-;-
Macururé (BA);-;-;-
Madre de Deus (BA);-;63;18
Maetinga (BA);-;-;-
Maiquinique (BA);-;-;-
Mairi (BA);-;-;-
Malhada (BA);-;-;-
Malhada de Pedras (BA);-;5;-
Manoel Vitorino (BA);-;-;-
Mansidão (BA);-;-;-
Maracás (BA);-;-;-
Maragogipe (BA);-;29;-
Marcionílio Souza (BA);-;-;-
Mata de São João (BA);-;154;-
Matina (BA);-;-;-
Medeiros Neto (BA);-;-;-
Miguel Calmon (BA);-;19;-
Milagres (BA);-;-;-
Mirangaba (BA);-;17;-
Mirante (BA);-;10;-
Morpará (BA);-;-;-
Morro do Chapéu (BA);-;63;-
Mortugaba (BA);-;-;-
Mucugê (BA);-;18;-
Mucuri (BA);-;26;-
Mulungu do Morro (BA);-;-;-
Mundo Novo (BA);-;-;-
Muniz Ferreira (BA);-;-;-
Muquém do São Francisco (BA);-;5;-
Muritiba (BA);-;74;-
Mutuípe (BA);-;30;-
Nazaré (BA);-;-;-
Nilo Peçanha (BA);-;-;-
Nordestina (BA);-;-;-
Nova Fátima (BA);-;-;-
Nova Ibiá (BA);-;5;-
Nova Itarana (BA);-;-;-
Nova Redenção (BA);-;-;-
Nova Soure (BA);-;-;-
Nova Viçosa (BA);-;3;-
Novo Horizonte (BA);-;-;-
Novo Triunfo (BA);-;-;-
Olindina (BA);-;-;-
Oliveira dos Brejinhos (BA);-;-;-
Ouriçangas (BA);-;-;-
Ourolândia (BA);-;-;-
Palmas de Monte Alto (BA);-;-;-
Palmeiras (BA);-;33;-
Paramirim (BA);-;-;-
Paratinga (BA);-;-;-
Paripiranga (BA);-;-;-
Pau Brasil (BA);-;-;-
Paulo Afonso (BA);-;148;-
Pé de Serra (BA);-;-;-
Pedrão (BA);-;-;-
Piatã (BA);-;-;-
Pilão Arcado (BA);-;70;-
Pindaí (BA);-;-;-
Pindobaçu (BA);-;-;-
Piraí do Norte (BA);-;-;-
Piripá (BA);-;5;-
Piritiba (BA);-;-;-
Planaltino (BA);-;-;-
Planalto (BA);-;-;-
Pojuca (BA);-;-;-
Ponto Novo (BA);-;-;-
Porto Seguro (BA);-;337;-
Potiraguá (BA);-;-;-
Prado (BA);-;-;-
Presidente Dutra (BA);-;-;-
Presidente Jânio Quadros (BA);-;-;-
Presidente Tancredo Neves (BA);-;-;-
Queimadas (BA);-;-;-
Quijingue (BA);-;-;-
Quixabeira (BA);-;-;-
Rafael Jambeiro (BA);-;-;-
Remanso (BA);-;11;-
Retirolândia (BA);-;-;-
Riachão das Neves (BA);-;-;-
Riachão do Jacuípe (BA);-;1;-
Riacho de Santana (BA);-;-;-
Ribeira do Amparo (BA);-;-;-
Ribeira do Pombal (BA);-;-;-
Ribeirão do Largo (BA);-;10;-
Rio de Contas (BA);-;19;-
Rio do Antônio (BA);-;-;-
Rio do Pires (BA);-;-;-
Rio Real (BA);-;-;-
Rodelas (BA);-;-;-
Ruy Barbosa (BA);-;8;-
Salinas da Margarida (BA);-;-;-
Salvador (BA);-;4050;-
Santa Bárbara (BA);-;-;-
Santa Brígida (BA);-;7;-
Santa Cruz Cabrália (BA);-;23;-
Santa Cruz da Vitória (BA);-;-;-
Santaluz (BA);-;-;-
Santa Luzia (BA);-;-;-
Santa Maria da Vitória (BA);-;38;-
Santana (BA);-;-;-
Santanópolis (BA);-;-;-
Santa Rita de Cássia (BA);-;14;-
Santa Terezinha (BA);-;-;-
Santo Amaro (BA);-;55;-
Santo Antônio de Jesus (BA);-;45;-
Santo Estêvão (BA);-;-;-
São Desidério (BA);-;-;-
São Domingos (BA);-;-;-
São Félix (BA);-;15;-
São Félix do Coribe (BA);-;-;-
São Felipe (BA);-;-;-
São Francisco do Conde (BA);-;64;26
São Gabriel (BA);-;-;-
São Gonçalo dos Campos (BA);-;5;-
São José da Vitória (BA);-;-;-
São José do Jacuípe (BA);-;-;-
São Miguel das Matas (BA);-;-;-
São Sebastião do Passé (BA);-;3;-
Sapeaçu (BA);-;-;-
Sátiro Dias (BA);-;-;-
Saubara (BA);-;-;-
Saúde (BA);-;2;-
Seabra (BA);-;-;-
Sebastião Laranjeiras (BA);-;-;-
Senhor do Bonfim (BA);-;13;-
Serra do Ramalho (BA);-;-;-
Sento Sé (BA);-;-;-
Serra Dourada (BA);-;-;-
Serra Preta (BA);-;-;-
Serrinha (BA);-;-;-
Serrolândia (BA);-;-;-
Simões Filho (BA);-;93;-
Sítio do Mato (BA);-;-;-
Sítio do Quinto (BA);-;-;-
Sobradinho (BA);-;60;-
Souto Soares (BA);-;-;-
Tabocas do Brejo Velho (BA);-;-;-
Tanhaçu (BA);-;-;-
Tanque Novo (BA);-;-;-
Tanquinho (BA);-;-;-
Taperoá (BA);-;-;-
Tapiramutá (BA);-;13;-
Teixeira de Freitas (BA);-;711;-
Teodoro Sampaio (BA);-;-;-
Teofilândia (BA);-;-;-
Terra Nova (BA);-;-;-
Tremedal (BA);-;-;-
Tucano (BA);-;23;-
Uauá (BA);-;-;-
Ubaitaba (BA);-;-;-
Uibaí (BA);-;-;-
Umburanas (BA);-;-;-
Urandi (BA);-;-;-
Uruçuca (BA);-;24;-
Utinga (BA);-;-;-
Valente (BA);-;-;-
Várzea da Roça (BA);-;-;-
Várzea do Poço (BA);-;-;-
